"clipID","subplotID","xCoord","yCoord","status","eventDate"
"JERC_021_098",NA,13.7,7.5,"",""
"JERC_021_179",NA,18.2,13.5,"",""
"JERC_021_139",NA,16.2,10.5,"",""
"JERC_021_126",NA,9.7,10.5,"",""
"JERC_021_077",NA,3.2,7.5,"",""
"JERC_021_204",NA,12.7,16.5,"",""
"JERC_021_209",NA,15.2,16.5,"",""
"JERC_021_145",NA,1.2,13.5,"",""
"JERC_021_142",NA,17.7,10.5,"",""
"JERC_021_047",NA,6.2,4.5,"",""
"JERC_021_150",NA,3.7,13.5,"",""
"JERC_021_048",NA,6.7,4.5,"",""
"JERC_021_136",NA,14.7,10.5,"",""
"JERC_021_153",NA,5.2,13.5,"",""
"JERC_021_043",NA,4.2,4.5,"",""
"JERC_021_073",NA,1.2,7.5,"",""
"JERC_021_137",NA,15.2,10.5,"",""
"JERC_021_011",NA,6.2,1.5,"",""
"JERC_021_020",NA,10.7,1.5,"",""
"JERC_021_143",NA,18.2,10.5,"",""
"JERC_021_147",NA,2.2,13.5,"",""
"JERC_021_202",NA,11.7,16.5,"",""
"JERC_021_121",NA,7.2,10.5,"",""
"JERC_021_023",NA,12.2,1.5,"",""
"JERC_021_093",NA,11.2,7.5,"",""
"JERC_021_080",NA,4.7,7.5,"",""
"JERC_021_070",NA,17.7,4.5,"",""
"JERC_021_031",NA,16.2,1.5,"",""
"JERC_021_154",NA,5.7,13.5,"",""
"JERC_021_009",NA,5.2,1.5,"",""
"JERC_021_174",NA,15.7,13.5,"",""
"JERC_021_039",NA,2.2,4.5,"",""
"JERC_021_199",NA,10.2,16.5,"",""
"JERC_021_026",NA,13.7,1.5,"",""
"JERC_021_140",NA,16.7,10.5,"",""
"JERC_021_101",NA,15.2,7.5,"",""
"JERC_021_159",NA,8.2,13.5,"",""
"JERC_021_096",NA,12.7,7.5,"",""
"JERC_021_099",NA,14.2,7.5,"",""
"JERC_021_144",NA,18.7,10.5,"",""
"JERC_021_102",NA,15.7,7.5,"",""
