"clipID","subplotID","xCoord","yCoord","status","eventDate"
"JERC_040_123",NA,8.2,10.5,"",""
"JERC_040_081",NA,5.2,7.5,"",""
"JERC_040_058",NA,11.7,4.5,"",""
"JERC_040_039",NA,2.2,4.5,"",""
"JERC_040_136",NA,14.7,10.5,"",""
"JERC_040_211",NA,16.2,16.5,"",""
"JERC_040_152",NA,4.7,13.5,"",""
"JERC_040_148",NA,2.7,13.5,"",""
"JERC_040_118",NA,5.7,10.5,"",""
"JERC_040_010",NA,5.7,1.5,"",""
"JERC_040_097",NA,13.2,7.5,"",""
"JERC_040_100",NA,14.7,7.5,"",""
"JERC_040_070",NA,17.7,4.5,"",""
"JERC_040_209",NA,15.2,16.5,"",""
"JERC_040_098",NA,13.7,7.5,"",""
"JERC_040_142",NA,17.7,10.5,"",""
"JERC_040_012",NA,6.7,1.5,"",""
"JERC_040_171",NA,14.2,13.5,"",""
"JERC_040_165",NA,11.2,13.5,"",""
"JERC_040_166",NA,11.7,13.5,"",""
"JERC_040_095",NA,12.2,7.5,"",""
"JERC_040_190",NA,5.7,16.5,"",""
"JERC_040_161",NA,9.2,13.5,"",""
"JERC_040_134",NA,13.7,10.5,"",""
"JERC_040_030",NA,15.7,1.5,"",""
"JERC_040_091",NA,10.2,7.5,"",""
"JERC_040_102",NA,15.7,7.5,"",""
"JERC_040_023",NA,12.2,1.5,"",""
"JERC_040_155",NA,6.2,13.5,"",""
"JERC_040_168",NA,12.7,13.5,"",""
"JERC_040_159",NA,8.2,13.5,"",""
"JERC_040_163",NA,10.2,13.5,"",""
"JERC_040_047",NA,6.2,4.5,"",""
"JERC_040_013",NA,7.2,1.5,"",""
"JERC_040_007",NA,4.2,1.5,"",""
"JERC_040_078",NA,3.7,7.5,"",""
"JERC_040_160",NA,8.7,13.5,"",""
"JERC_040_208",NA,14.7,16.5,"",""
"JERC_040_176",NA,16.7,13.5,"",""
"JERC_040_120",NA,6.7,10.5,"",""
"JERC_040_074",NA,1.7,7.5,"",""
"JERC_040_017",NA,9.2,1.5,"",""
"JERC_040_139",NA,16.2,10.5,"",""
"JERC_040_083",NA,6.2,7.5,"",""
"JERC_040_162",NA,9.7,13.5,"",""
"JERC_040_197",NA,9.2,16.5,"",""
"JERC_040_044",NA,4.7,4.5,"",""
"JERC_040_006",NA,3.7,1.5,"",""
"JERC_040_076",NA,2.7,7.5,"",""
"JERC_040_054",NA,9.7,4.5,"",""
"JERC_040_028",NA,14.7,1.5,"",""
"JERC_040_201",NA,11.2,16.5,"",""
"JERC_040_065",NA,15.2,4.5,"",""
"JERC_040_175",NA,16.2,13.5,"",""
"JERC_040_164",NA,10.7,13.5,"",""
"JERC_040_056",NA,10.7,4.5,"",""
"JERC_040_048",NA,6.7,4.5,"",""
"JERC_040_101",NA,15.2,7.5,"",""
"JERC_040_150",NA,3.7,13.5,"",""
"JERC_040_069",NA,17.2,4.5,"",""
"JERC_040_020",NA,10.7,1.5,"",""
"JERC_040_019",NA,10.2,1.5,"",""
"JERC_040_180",NA,18.7,13.5,"",""
"JERC_040_018",NA,9.7,1.5,"",""
"JERC_040_038",NA,1.7,4.5,"",""
"JERC_040_072",NA,18.7,4.5,"",""
"JERC_040_025",NA,13.2,1.5,"",""
"JERC_040_169",NA,13.2,13.5,"",""
"JERC_040_061",NA,13.2,4.5,"",""
"JERC_040_174",NA,15.7,13.5,"",""
"JERC_040_103",NA,16.2,7.5,"",""
"JERC_040_050",NA,7.7,4.5,"",""
"JERC_040_135",NA,14.2,10.5,"",""
"JERC_040_066",NA,15.7,4.5,"",""
"JERC_040_206",NA,13.7,16.5,"",""
"JERC_040_119",NA,6.2,10.5,"",""
"JERC_040_052",NA,8.7,4.5,"",""
"JERC_040_037",NA,1.2,4.5,"",""
"JERC_040_067",NA,16.2,4.5,"",""
"JERC_040_071",NA,18.2,4.5,"",""
"JERC_040_157",NA,7.2,13.5,"",""
"JERC_040_080",NA,4.7,7.5,"",""
"JERC_040_189",NA,5.2,16.5,"",""
"JERC_040_079",NA,4.2,7.5,"",""
"JERC_040_124",NA,8.7,10.5,"",""
"JERC_040_029",NA,15.2,1.5,"",""
"JERC_040_053",NA,9.2,4.5,"",""
"JERC_040_149",NA,3.2,13.5,"",""
"JERC_040_126",NA,9.7,10.5,"",""
"JERC_040_143",NA,18.2,10.5,"",""
"JERC_040_051",NA,8.2,4.5,"",""
"JERC_040_167",NA,12.2,13.5,"",""
"JERC_040_041",NA,3.2,4.5,"",""
"JERC_040_008",NA,4.7,1.5,"",""
"JERC_040_049",NA,7.2,4.5,"",""
"JERC_040_177",NA,17.2,13.5,"",""
"JERC_040_145",NA,1.2,13.5,"",""
"JERC_040_014",NA,7.7,1.5,"",""
"JERC_040_064",NA,14.7,4.5,"",""
"JERC_040_060",NA,12.7,4.5,"",""
"JERC_040_057",NA,11.2,4.5,"",""
"JERC_040_063",NA,14.2,4.5,"",""
"JERC_040_027",NA,14.2,1.5,"",""
"JERC_040_096",NA,12.7,7.5,"",""
"JERC_040_016",NA,8.7,1.5,"",""
"JERC_040_082",NA,5.7,7.5,"",""
"JERC_040_099",NA,14.2,7.5,"",""
"JERC_040_093",NA,11.2,7.5,"",""
"JERC_040_141",NA,17.2,10.5,"",""
"JERC_040_191",NA,6.2,16.5,"",""
"JERC_040_186",NA,3.7,16.5,"",""
"JERC_040_115",NA,4.2,10.5,"",""
"JERC_040_173",NA,15.2,13.5,"",""
"JERC_040_146",NA,1.7,13.5,"",""
"JERC_040_199",NA,10.2,16.5,"",""
"JERC_040_187",NA,4.2,16.5,"",""
"JERC_040_015",NA,8.2,1.5,"",""
"JERC_040_210",NA,15.7,16.5,"",""
"JERC_040_188",NA,4.7,16.5,"",""
"JERC_040_158",NA,7.7,13.5,"",""
"JERC_040_022",NA,11.7,1.5,"",""
"JERC_040_043",NA,4.2,4.5,"",""
"JERC_040_138",NA,15.7,10.5,"",""
"JERC_040_172",NA,14.7,13.5,"",""
"JERC_040_068",NA,16.7,4.5,"",""
"JERC_040_122",NA,7.7,10.5,"",""
"JERC_040_125",NA,9.2,10.5,"",""
"JERC_040_154",NA,5.7,13.5,"",""
"JERC_040_179",NA,18.2,13.5,"",""
"JERC_040_205",NA,13.2,16.5,"",""
"JERC_040_193",NA,7.2,16.5,"",""
"JERC_040_059",NA,12.2,4.5,"",""
"JERC_040_011",NA,6.2,1.5,"",""
"JERC_040_200",NA,10.7,16.5,"",""
"JERC_040_114",NA,3.7,10.5,"",""
"JERC_040_024",NA,12.7,1.5,"",""
"JERC_040_202",NA,11.7,16.5,"",""
"JERC_040_198",NA,9.7,16.5,"",""
"JERC_040_170",NA,13.7,13.5,"",""
"JERC_040_156",NA,6.7,13.5,"",""
"JERC_040_094",NA,11.7,7.5,"",""
"JERC_040_151",NA,4.2,13.5,"",""
"JERC_040_046",NA,5.7,4.5,"",""
"JERC_040_192",NA,6.7,16.5,"",""
"JERC_040_117",NA,5.2,10.5,"",""
"JERC_040_194",NA,7.7,16.5,"",""
"JERC_040_026",NA,13.7,1.5,"",""
"JERC_040_203",NA,12.2,16.5,"",""
"JERC_040_062",NA,13.7,4.5,"",""
"JERC_040_073",NA,1.2,7.5,"",""
"JERC_040_092",NA,10.7,7.5,"",""
"JERC_040_137",NA,15.2,10.5,"",""
"JERC_040_153",NA,5.2,13.5,"",""
"JERC_040_116",NA,4.7,10.5,"",""
"JERC_040_144",NA,18.7,10.5,"",""
"JERC_040_075",NA,2.2,7.5,"",""
"JERC_040_178",NA,17.7,13.5,"",""
"JERC_040_140",NA,16.7,10.5,"",""
"JERC_040_040",NA,2.7,4.5,"",""
"JERC_040_077",NA,3.2,7.5,"",""
"JERC_040_207",NA,14.2,16.5,"",""
"JERC_040_121",NA,7.2,10.5,"",""
"JERC_040_042",NA,3.7,4.5,"",""
"JERC_040_055",NA,10.2,4.5,"",""
"JERC_040_021",NA,11.2,1.5,"",""
"JERC_040_195",NA,8.2,16.5,"",""
"JERC_040_009",NA,5.2,1.5,"",""
"JERC_040_196",NA,8.7,16.5,"",""
"JERC_040_031",NA,16.2,1.5,"",""
"JERC_040_045",NA,5.2,4.5,"",""
"JERC_040_147",NA,2.2,13.5,"",""
"JERC_040_204",NA,12.7,16.5,"",""
