"clipID","subplotID","xCoord","yCoord","status","eventDate"
"JERC_041_058",NA,11.7,4.5,"",""
"JERC_041_146",NA,1.7,13.5,"",""
"JERC_041_190",NA,5.7,16.5,"",""
"JERC_041_070",NA,17.7,4.5,"",""
"JERC_041_175",NA,16.2,13.5,"",""
"JERC_041_082",NA,5.7,7.5,"",""
"JERC_041_154",NA,5.7,13.5,"",""
"JERC_041_072",NA,18.7,4.5,"",""
"JERC_041_119",NA,6.2,10.5,"",""
"JERC_041_189",NA,5.2,16.5,"",""
"JERC_041_121",NA,7.2,10.5,"",""
"JERC_041_122",NA,7.7,10.5,"",""
"JERC_041_140",NA,16.7,10.5,"",""
"JERC_041_042",NA,3.7,4.5,"",""
"JERC_041_147",NA,2.2,13.5,"",""
"JERC_041_043",NA,4.2,4.5,"",""
"JERC_041_164",NA,10.7,13.5,"",""
"JERC_041_045",NA,5.2,4.5,"",""
"JERC_041_116",NA,4.7,10.5,"",""
"JERC_041_163",NA,10.2,13.5,"",""
"JERC_041_168",NA,12.7,13.5,"",""
"JERC_041_019",NA,10.2,1.5,"",""
"JERC_041_155",NA,6.2,13.5,"",""
"JERC_041_191",NA,6.2,16.5,"",""
"JERC_041_008",NA,4.7,1.5,"",""
"JERC_041_170",NA,13.7,13.5,"",""
"JERC_041_051",NA,8.2,4.5,"",""
"JERC_041_179",NA,18.2,13.5,"",""
"JERC_041_021",NA,11.2,1.5,"",""
"JERC_041_165",NA,11.2,13.5,"",""
"JERC_041_159",NA,8.2,13.5,"",""
"JERC_041_169",NA,13.2,13.5,"",""
"JERC_041_205",NA,13.2,16.5,"",""
"JERC_041_048",NA,6.7,4.5,"",""
"JERC_041_197",NA,9.2,16.5,"",""
"JERC_041_062",NA,13.7,4.5,"",""
"JERC_041_124",NA,8.7,10.5,"",""
"JERC_041_094",NA,11.7,7.5,"",""
"JERC_041_015",NA,8.2,1.5,"",""
"JERC_041_056",NA,10.7,4.5,"",""
"JERC_041_118",NA,5.7,10.5,"",""
"JERC_041_075",NA,2.2,7.5,"",""
"JERC_041_064",NA,14.7,4.5,"",""
"JERC_041_151",NA,4.2,13.5,"",""
"JERC_041_206",NA,13.7,16.5,"",""
"JERC_041_071",NA,18.2,4.5,"",""
"JERC_041_138",NA,15.7,10.5,"",""
"JERC_041_210",NA,15.7,16.5,"",""
"JERC_041_079",NA,4.2,7.5,"",""
"JERC_041_054",NA,9.7,4.5,"",""
"JERC_041_171",NA,14.2,13.5,"",""
"JERC_041_192",NA,6.7,16.5,"",""
"JERC_041_176",NA,16.7,13.5,"",""
"JERC_041_198",NA,9.7,16.5,"",""
"JERC_041_052",NA,8.7,4.5,"",""
"JERC_041_057",NA,11.2,4.5,"",""
"JERC_041_093",NA,11.2,7.5,"",""
"JERC_041_016",NA,8.7,1.5,"",""
"JERC_041_167",NA,12.2,13.5,"",""
"JERC_041_078",NA,3.7,7.5,"",""
"JERC_041_126",NA,9.7,10.5,"",""
"JERC_041_162",NA,9.7,13.5,"",""
"JERC_041_055",NA,10.2,4.5,"",""
"JERC_041_202",NA,11.7,16.5,"",""
"JERC_041_160",NA,8.7,13.5,"",""
"JERC_041_037",NA,1.2,4.5,"",""
"JERC_041_103",NA,16.2,7.5,"",""
"JERC_041_061",NA,13.2,4.5,"",""
"JERC_041_023",NA,12.2,1.5,"",""
"JERC_041_157",NA,7.2,13.5,"",""
"JERC_041_161",NA,9.2,13.5,"",""
"JERC_041_012",NA,6.7,1.5,"",""
"JERC_041_050",NA,7.7,4.5,"",""
"JERC_041_031",NA,16.2,1.5,"",""
"JERC_041_153",NA,5.2,13.5,"",""
"JERC_041_141",NA,17.2,10.5,"",""
"JERC_041_156",NA,6.7,13.5,"",""
"JERC_041_136",NA,14.7,10.5,"",""
"JERC_041_187",NA,4.2,16.5,"",""
"JERC_041_011",NA,6.2,1.5,"",""
"JERC_041_017",NA,9.2,1.5,"",""
"JERC_041_074",NA,1.7,7.5,"",""
"JERC_041_080",NA,4.7,7.5,"",""
"JERC_041_098",NA,13.7,7.5,"",""
"JERC_041_144",NA,18.7,10.5,"",""
"JERC_041_068",NA,16.7,4.5,"",""
"JERC_041_114",NA,3.7,10.5,"",""
"JERC_041_028",NA,14.7,1.5,"",""
"JERC_041_013",NA,7.2,1.5,"",""
"JERC_041_077",NA,3.2,7.5,"",""
"JERC_041_009",NA,5.2,1.5,"",""
"JERC_041_194",NA,7.7,16.5,"",""
"JERC_041_158",NA,7.7,13.5,"",""
"JERC_041_092",NA,10.7,7.5,"",""
"JERC_041_053",NA,9.2,4.5,"",""
"JERC_041_100",NA,14.7,7.5,"",""
"JERC_041_067",NA,16.2,4.5,"",""
"JERC_041_025",NA,13.2,1.5,"",""
"JERC_041_010",NA,5.7,1.5,"",""
"JERC_041_069",NA,17.2,4.5,"",""
"JERC_041_188",NA,4.7,16.5,"",""
"JERC_041_063",NA,14.2,4.5,"",""
"JERC_041_076",NA,2.7,7.5,"",""
"JERC_041_117",NA,5.2,10.5,"",""
"JERC_041_007",NA,4.2,1.5,"",""
"JERC_041_083",NA,6.2,7.5,"",""
"JERC_041_135",NA,14.2,10.5,"",""
"JERC_041_209",NA,15.2,16.5,"",""
"JERC_041_026",NA,13.7,1.5,"",""
"JERC_041_180",NA,18.7,13.5,"",""
"JERC_041_178",NA,17.7,13.5,"",""
"JERC_041_081",NA,5.2,7.5,"",""
"JERC_041_139",NA,16.2,10.5,"",""
"JERC_041_199",NA,10.2,16.5,"",""
"JERC_041_024",NA,12.7,1.5,"",""
"JERC_041_152",NA,4.7,13.5,"",""
"JERC_041_208",NA,14.7,16.5,"",""
"JERC_041_041",NA,3.2,4.5,"",""
"JERC_041_145",NA,1.2,13.5,"",""
"JERC_041_137",NA,15.2,10.5,"",""
"JERC_041_020",NA,10.7,1.5,"",""
"JERC_041_096",NA,12.7,7.5,"",""
"JERC_041_150",NA,3.7,13.5,"",""
"JERC_041_195",NA,8.2,16.5,"",""
"JERC_041_006",NA,3.7,1.5,"",""
"JERC_041_174",NA,15.7,13.5,"",""
"JERC_041_029",NA,15.2,1.5,"",""
"JERC_041_065",NA,15.2,4.5,"",""
"JERC_041_091",NA,10.2,7.5,"",""
"JERC_041_046",NA,5.7,4.5,"",""
"JERC_041_196",NA,8.7,16.5,"",""
"JERC_041_123",NA,8.2,10.5,"",""
"JERC_041_040",NA,2.7,4.5,"",""
"JERC_041_177",NA,17.2,13.5,"",""
"JERC_041_134",NA,13.7,10.5,"",""
"JERC_041_204",NA,12.7,16.5,"",""
"JERC_041_049",NA,7.2,4.5,"",""
"JERC_041_200",NA,10.7,16.5,"",""
"JERC_041_095",NA,12.2,7.5,"",""
"JERC_041_211",NA,16.2,16.5,"",""
"JERC_041_039",NA,2.2,4.5,"",""
"JERC_041_149",NA,3.2,13.5,"",""
"JERC_041_099",NA,14.2,7.5,"",""
"JERC_041_125",NA,9.2,10.5,"",""
"JERC_041_115",NA,4.2,10.5,"",""
"JERC_041_203",NA,12.2,16.5,"",""
"JERC_041_120",NA,6.7,10.5,"",""
"JERC_041_047",NA,6.2,4.5,"",""
"JERC_041_186",NA,3.7,16.5,"",""
"JERC_041_073",NA,1.2,7.5,"",""
"JERC_041_193",NA,7.2,16.5,"",""
"JERC_041_097",NA,13.2,7.5,"",""
"JERC_041_022",NA,11.7,1.5,"",""
"JERC_041_207",NA,14.2,16.5,"",""
"JERC_041_172",NA,14.7,13.5,"",""
"JERC_041_102",NA,15.7,7.5,"",""
"JERC_041_030",NA,15.7,1.5,"",""
"JERC_041_044",NA,4.7,4.5,"",""
"JERC_041_142",NA,17.7,10.5,"",""
"JERC_041_166",NA,11.7,13.5,"",""
"JERC_041_066",NA,15.7,4.5,"",""
"JERC_041_018",NA,9.7,1.5,"",""
"JERC_041_060",NA,12.7,4.5,"",""
"JERC_041_143",NA,18.2,10.5,"",""
"JERC_041_173",NA,15.2,13.5,"",""
"JERC_041_101",NA,15.2,7.5,"",""
"JERC_041_148",NA,2.7,13.5,"",""
"JERC_041_014",NA,7.7,1.5,"",""
"JERC_041_201",NA,11.2,16.5,"",""
"JERC_041_038",NA,1.7,4.5,"",""
"JERC_041_027",NA,14.2,1.5,"",""
"JERC_041_059",NA,12.2,4.5,"",""
